game_id,date,year,home_team,away_team,home_1st_runs,away_1st_runs,total_1st_runs,nrfi_result
662475,2022-07-31,2022,Washington Nationals,St. Louis Cardinals,0,0,0,1
662414,2022-07-31,2022,Pittsburgh Pirates,Philadelphia Phillies,0,2,2,0
661498,2022-07-31,2022,Atlanta Braves,Arizona Diamondbacks,0,0,0,1
661254,2022-07-31,2022,New York Yankees,Kansas City Royals,0,0,0,1
663189,2022-07-31,2022,Boston Red Sox,Milwaukee Brewers,0,0,0,1
663024,2022-07-31,2022,Cincinnati Reds,Baltimore Orioles,0,0,0,1
661869,2022-07-31,2022,Tampa Bay Rays,Cleveland Guardians,0,0,0,1
661370,2022-07-31,2022,Miami Marlins,New York Mets,0,3,3,0
662918,2022-07-31,2022,Houston Astros,Seattle Mariners,2,0,2,0
661388,2022-07-31,2022,Chicago White Sox,Oakland Athletics,0,0,0,1
662988,2022-07-31,2022,Colorado Rockies,Los Angeles Dodgers,0,0,0,1
663377,2022-07-31,2022,Los Angeles Angels,Texas Rangers,1,1,2,0
662267,2022-07-31,2022,San Diego Padres,Minnesota Twins,0,0,0,1
662071,2022-07-31,2022,San Francisco Giants,Chicago Cubs,0,0,0,1
661369,2022-08-01,2022,Miami Marlins,Cincinnati Reds,0,0,0,1
662474,2022-08-01,2022,Washington Nationals,New York Mets,1,0,1,0
661268,2022-08-01,2022,New York Yankees,Seattle Mariners,3,0,3,0
662947,2022-08-01,2022,Cleveland Guardians,Arizona Diamondbacks,0,0,0,1
661671,2022-08-01,2022,Minnesota Twins,Detroit Tigers,0,0,0,1
661820,2022-08-01,2022,Texas Rangers,Baltimore Orioles,0,1,1,0
662737,2022-08-01,2022,Houston Astros,Boston Red Sox,0,0,0,1
661387,2022-08-01,2022,Chicago White Sox,Kansas City Royals,0,0,0,1
662224,2022-08-01,2022,San Diego Padres,Colorado Rockies,3,0,3,0
662070,2022-08-01,2022,San Francisco Giants,Los Angeles Dodgers,1,0,1,0
662250,2022-08-02,2022,San Diego Padres,Colorado Rockies,0,0,0,1
662220,2022-08-02,2022,San Diego Padres,Colorado Rockies,2,2,4,0
661368,2022-08-02,2022,Miami Marlins,Cincinnati Reds,0,2,2,0
662529,2022-08-02,2022,Washington Nationals,New York Mets,0,0,0,1
661253,2022-08-02,2022,New York Yankees,Seattle Mariners,0,2,2,0
662298,2022-08-02,2022,Pittsburgh Pirates,Milwaukee Brewers,0,0,0,1
662941,2022-08-02,2022,Cleveland Guardians,Arizona Diamondbacks,1,3,4,0
661868,2022-08-02,2022,Tampa Bay Rays,Toronto Blue Jays,0,1,1,0
661496,2022-08-02,2022,Atlanta Braves,Philadelphia Phillies,0,0,0,1
661661,2022-08-02,2022,Minnesota Twins,Detroit Tigers,0,0,0,1
661959,2022-08-02,2022,St. Louis Cardinals,Chicago Cubs,0,0,0,1
661819,2022-08-02,2022,Texas Rangers,Baltimore Orioles,0,0,0,1
662736,2022-08-02,2022,Houston Astros,Boston Red Sox,1,0,1,0
661386,2022-08-02,2022,Chicago White Sox,Kansas City Royals,3,0,3,0
663376,2022-08-02,2022,Los Angeles Angels,Oakland Athletics,1,0,1,0
662056,2022-08-02,2022,San Francisco Giants,Los Angeles Dodgers,0,0,0,1
661867,2022-08-03,2022,Tampa Bay Rays,Toronto Blue Jays,0,1,1,0
661500,2022-08-03,2022,Atlanta Braves,Philadelphia Phillies,0,0,0,1
661293,2022-08-03,2022,New York Yankees,Seattle Mariners,0,6,6,0
662946,2022-08-03,2022,Cleveland Guardians,Arizona Diamondbacks,0,0,0,1
661664,2022-08-03,2022,Minnesota Twins,Detroit Tigers,0,0,0,1
661818,2022-08-03,2022,Texas Rangers,Baltimore Orioles,1,0,1,0
662725,2022-08-03,2022,Houston Astros,Boston Red Sox,2,0,2,0
661385,2022-08-03,2022,Chicago White Sox,Kansas City Royals,1,0,1,0
662552,2022-08-03,2022,Washington Nationals,New York Mets,0,0,0,1
661367,2022-08-03,2022,Miami Marlins,Cincinnati Reds,0,0,0,1
662324,2022-08-03,2022,Pittsburgh Pirates,Milwaukee Brewers,0,1,1,0
663375,2022-08-03,2022,Los Angeles Angels,Oakland Athletics,0,0,0,1
662244,2022-08-03,2022,San Diego Padres,Colorado Rockies,5,0,5,0
662055,2022-08-03,2022,San Francisco Giants,Los Angeles Dodgers,0,0,0,1
662303,2022-08-04,2022,Pittsburgh Pirates,Milwaukee Brewers,0,0,0,1
661945,2022-08-04,2022,St. Louis Cardinals,Chicago Cubs,0,1,1,0
661932,2022-08-04,2022,St. Louis Cardinals,Chicago Cubs,2,1,3,0
662114,2022-08-04,2022,San Francisco Giants,Los Angeles Dodgers,0,0,0,1
663374,2022-08-04,2022,Los Angeles Angels,Oakland Athletics,1,0,1,0
662219,2022-08-04,2022,San Diego Padres,Colorado Rockies,0,0,0,1
661565,2022-08-04,2022,Philadelphia Phillies,Washington Nationals,1,1,2,0
662975,2022-08-04,2022,Cleveland Guardians,Houston Astros,0,0,0,1
662812,2022-08-04,2022,Detroit Tigers,Tampa Bay Rays,0,0,0,1
662419,2022-08-04,2022,New York Mets,Atlanta Braves,1,0,1,0
661660,2022-08-04,2022,Minnesota Twins,Toronto Blue Jays,0,0,0,1
661817,2022-08-04,2022,Texas Rangers,Chicago White Sox,0,0,0,1
662651,2022-08-04,2022,Kansas City Royals,Boston Red Sox,2,2,4,0
661063,2022-08-05,2022,Chicago Cubs,Miami Marlins,0,0,0,1
661048,2022-08-05,2022,Baltimore Orioles,Pittsburgh Pirates,0,0,0,1
661562,2022-08-05,2022,Philadelphia Phillies,Washington Nationals,4,0,4,0
662945,2022-08-05,2022,Cleveland Guardians,Houston Astros,1,0,1,0
662811,2022-08-05,2022,Detroit Tigers,Tampa Bay Rays,1,0,1,0
662418,2022-08-05,2022,New York Mets,Atlanta Braves,0,4,4,0
661816,2022-08-05,2022,Texas Rangers,Chicago White Sox,1,0,1,0
662650,2022-08-05,2022,Kansas City Royals,Boston Red Sox,0,0,0,1
661659,2022-08-05,2022,Minnesota Twins,Toronto Blue Jays,0,0,0,1
661174,2022-08-05,2022,Milwaukee Brewers,Cincinnati Reds,2,0,2,0
661946,2022-08-05,2022,St. Louis Cardinals,New York Yankees,0,1,1,0
663313,2022-08-05,2022,Arizona Diamondbacks,Colorado Rockies,1,0,1,0
662564,2022-08-05,2022,Los Angeles Dodgers,San Diego Padres,4,0,4,0
662164,2022-08-05,2022,Seattle Mariners,Los Angeles Angels,0,1,1,0
662499,2022-08-06,2022,New York Mets,Atlanta Braves,2,0,2,0
662417,2022-08-06,2022,New York Mets,Atlanta Braves,0,0,0,1
661062,2022-08-06,2022,Chicago Cubs,Miami Marlins,0,0,0,1
662154,2022-08-06,2022,Seattle Mariners,Los Angeles Angels,0,0,0,1
662193,2022-08-06,2022,Seattle Mariners,Los Angeles Angels,0,0,0,1
661050,2022-08-06,2022,Baltimore Orioles,Pittsburgh Pirates,1,0,1,0
661561,2022-08-06,2022,Philadelphia Phillies,Washington Nationals,6,0,6,0
662937,2022-08-06,2022,Cleveland Guardians,Houston Astros,1,0,1,0
662856,2022-08-06,2022,Detroit Tigers,Tampa Bay Rays,0,0,0,1
661815,2022-08-06,2022,Texas Rangers,Chicago White Sox,0,0,0,1
662308,2022-08-06,2022,Oakland Athletics,San Francisco Giants,0,1,1,0
662649,2022-08-06,2022,Kansas City Royals,Boston Red Sox,1,0,1,0
661662,2022-08-06,2022,Minnesota Twins,Toronto Blue Jays,0,0,0,1
661949,2022-08-06,2022,St. Louis Cardinals,New York Yankees,1,0,1,0
661173,2022-08-06,2022,Milwaukee Brewers,Cincinnati Reds,0,0,0,1
663288,2022-08-06,2022,Arizona Diamondbacks,Colorado Rockies,1,0,1,0
662654,2022-08-06,2022,Los Angeles Dodgers,San Diego Padres,0,0,0,1
662944,2022-08-07,2022,Cleveland Guardians,Houston Astros,0,0,0,1
661049,2022-08-07,2022,Baltimore Orioles,Pittsburgh Pirates,0,0,0,1
661558,2022-08-07,2022,Philadelphia Phillies,Washington Nationals,0,0,0,1
662810,2022-08-07,2022,Detroit Tigers,Tampa Bay Rays,0,0,0,1
662648,2022-08-07,2022,Kansas City Royals,Boston Red Sox,0,0,0,1
661653,2022-08-07,2022,Minnesota Twins,Toronto Blue Jays,0,0,0,1
661172,2022-08-07,2022,Milwaukee Brewers,Cincinnati Reds,0,0,0,1
661948,2022-08-07,2022,St. Louis Cardinals,New York Yankees,1,1,2,0
661061,2022-08-07,2022,Chicago Cubs,Miami Marlins,0,0,0,1
661835,2022-08-07,2022,Texas Rangers,Chicago White Sox,0,0,0,1
662332,2022-08-07,2022,Oakland Athletics,San Francisco Giants,0,0,0,1
663300,2022-08-07,2022,Arizona Diamondbacks,Colorado Rockies,2,0,2,0
662153,2022-08-07,2022,Seattle Mariners,Los Angeles Angels,1,0,1,0
662416,2022-08-07,2022,New York Mets,Atlanta Braves,0,0,0,1
662563,2022-08-07,2022,Los Angeles Dodgers,San Diego Padres,0,0,0,1
661047,2022-08-08,2022,Baltimore Orioles,Toronto Blue Jays,3,0,3,0
662445,2022-08-08,2022,New York Mets,Cincinnati Reds,2,0,2,0
661060,2022-08-08,2022,Chicago Cubs,Washington Nationals,0,0,0,1
662331,2022-08-08,2022,Oakland Athletics,Los Angeles Angels,0,1,1,0
663304,2022-08-08,2022,Arizona Diamondbacks,Pittsburgh Pirates,0,0,0,1
662218,2022-08-08,2022,San Diego Padres,San Francisco Giants,0,0,0,1
662152,2022-08-08,2022,Seattle Mariners,New York Yankees,1,2,3,0
662647,2022-08-09,2022,Kansas City Royals,Chicago White Sox,0,0,0,1
662779,2022-08-09,2022,Kansas City Royals,Chicago White Sox,0,0,0,1
661046,2022-08-09,2022,Baltimore Orioles,Toronto Blue Jays,2,0,2,0
661553,2022-08-09,2022,Philadelphia Phillies,Miami Marlins,1,0,1,0
662793,2022-08-09,2022,Detroit Tigers,Cleveland Guardians,0,0,0,1
662444,2022-08-09,2022,New York Mets,Cincinnati Reds,0,0,0,1
663201,2022-08-09,2022,Boston Red Sox,Atlanta Braves,0,1,1,0
661059,2022-08-09,2022,Chicago Cubs,Washington Nationals,0,0,0,1
662724,2022-08-09,2022,Houston Astros,Texas Rangers,0,1,1,0
661182,2022-08-09,2022,Milwaukee Brewers,Tampa Bay Rays,1,0,1,0
662979,2022-08-09,2022,Colorado Rockies,St. Louis Cardinals,3,0,3,0
662330,2022-08-09,2022,Oakland Athletics,Los Angeles Angels,0,0,0,1
663303,2022-08-09,2022,Arizona Diamondbacks,Pittsburgh Pirates,1,0,1,0
662246,2022-08-09,2022,San Diego Padres,San Francisco Giants,0,1,1,0
662562,2022-08-09,2022,Los Angeles Dodgers,Minnesota Twins,1,0,1,0
662148,2022-08-09,2022,Seattle Mariners,New York Yankees,0,0,0,1
662443,2022-08-10,2022,New York Mets,Cincinnati Reds,2,0,2,0
661207,2022-08-10,2022,Milwaukee Brewers,Tampa Bay Rays,2,0,2,0
663229,2022-08-10,2022,Chicago Cubs,Washington Nationals,0,0,0,1
662316,2022-08-10,2022,Oakland Athletics,Los Angeles Angels,0,0,0,1
662217,2022-08-10,2022,San Diego Padres,San Francisco Giants,0,0,0,1
662185,2022-08-10,2022,Seattle Mariners,New York Yankees,0,0,0,1
661557,2022-08-10,2022,Philadelphia Phillies,Miami Marlins,0,0,0,1
662791,2022-08-10,2022,Detroit Tigers,Cleveland Guardians,0,1,1,0
663188,2022-08-10,2022,Boston Red Sox,Atlanta Braves,0,0,0,1
662723,2022-08-10,2022,Houston Astros,Texas Rangers,0,0,0,1
662639,2022-08-10,2022,Kansas City Royals,Chicago White Sox,0,0,0,1
662892,2022-08-10,2022,Colorado Rockies,St. Louis Cardinals,0,5,5,0
663302,2022-08-10,2022,Arizona Diamondbacks,Pittsburgh Pirates,0,0,0,1
662575,2022-08-10,2022,Los Angeles Dodgers,Minnesota Twins,0,0,0,1
661608,2022-08-11,2022,Philadelphia Phillies,Miami Marlins,0,0,0,1
662790,2022-08-11,2022,Detroit Tigers,Cleveland Guardians,0,0,0,1
662722,2022-08-11,2022,Houston Astros,Texas Rangers,0,0,0,1
662645,2022-08-11,2022,Kansas City Royals,Chicago White Sox,0,0,0,1
662891,2022-08-11,2022,Colorado Rockies,St. Louis Cardinals,0,0,0,1
663293,2022-08-11,2022,Arizona Diamondbacks,Pittsburgh Pirates,0,0,0,1
663274,2022-08-11,2022,Boston Red Sox,Baltimore Orioles,1,0,1,0
663023,2022-08-11,2022,Cincinnati Reds,Chicago Cubs,0,3,3,0
661366,2022-08-12,2022,Miami Marlins,Atlanta Braves,0,0,0,1
662551,2022-08-12,2022,Washington Nationals,San Diego Padres,0,0,0,1
661710,2022-08-12,2022,Toronto Blue Jays,Cleveland Guardians,0,0,0,1
661866,2022-08-12,2022,Tampa Bay Rays,Baltimore Orioles,0,1,1,0
662434,2022-08-12,2022,New York Mets,Philadelphia Phillies,0,1,1,0
661384,2022-08-12,2022,Chicago White Sox,Detroit Tigers,0,0,0,1
663177,2022-08-12,2022,Boston Red Sox,New York Yankees,0,1,1,0
661791,2022-08-12,2022,Texas Rangers,Seattle Mariners,0,0,0,1
662671,2022-08-12,2022,Kansas City Royals,Los Angeles Dodgers,0,0,0,1
662817,2022-08-12,2022,Houston Astros,Oakland Athletics,0,0,0,1
661947,2022-08-12,2022,St. Louis Cardinals,Milwaukee Brewers,2,0,2,0
662978,2022-08-12,2022,Colorado Rockies,Arizona Diamondbacks,0,0,0,1
663373,2022-08-12,2022,Los Angeles Angels,Minnesota Twins,0,0,0,1
662111,2022-08-12,2022,San Francisco Giants,Pittsburgh Pirates,0,0,0,1
661428,2022-08-13,2022,Miami Marlins,Atlanta Braves,0,0,0,1
661360,2022-08-13,2022,Miami Marlins,Atlanta Braves,0,1,1,0
661709,2022-08-13,2022,Toronto Blue Jays,Cleveland Guardians,0,1,1,0
661865,2022-08-13,2022,Tampa Bay Rays,Baltimore Orioles,1,0,1,0
663022,2022-08-13,2022,Cincinnati Reds,Chicago Cubs,1,0,1,0
662473,2022-08-13,2022,Washington Nationals,San Diego Padres,0,0,0,1
662670,2022-08-13,2022,Kansas City Royals,Los Angeles Dodgers,0,5,5,0
662824,2022-08-13,2022,Houston Astros,Oakland Athletics,2,0,2,0
662428,2022-08-13,2022,New York Mets,Philadelphia Phillies,1,0,1,0
661383,2022-08-13,2022,Chicago White Sox,Detroit Tigers,1,0,1,0
661790,2022-08-13,2022,Texas Rangers,Seattle Mariners,0,2,2,0
663176,2022-08-13,2022,Boston Red Sox,New York Yankees,0,0,0,1
661951,2022-08-13,2022,St. Louis Cardinals,Milwaukee Brewers,0,0,0,1
662882,2022-08-13,2022,Colorado Rockies,Arizona Diamondbacks,0,1,1,0
662110,2022-08-13,2022,San Francisco Giants,Pittsburgh Pirates,1,0,1,0
663372,2022-08-13,2022,Los Angeles Angels,Minnesota Twins,0,1,1,0
662472,2022-08-14,2022,Washington Nationals,San Diego Padres,0,0,0,1
661708,2022-08-14,2022,Toronto Blue Jays,Cleveland Guardians,1,1,2,0
663021,2022-08-14,2022,Cincinnati Reds,Chicago Cubs,0,0,0,1
661864,2022-08-14,2022,Tampa Bay Rays,Baltimore Orioles,0,0,0,1
662427,2022-08-14,2022,New York Mets,Philadelphia Phillies,1,0,1,0
661338,2022-08-14,2022,Miami Marlins,Atlanta Braves,0,0,0,1
662669,2022-08-14,2022,Kansas City Royals,Los Angeles Dodgers,1,0,1,0
662801,2022-08-14,2022,Houston Astros,Oakland Athletics,2,0,2,0
661450,2022-08-14,2022,Chicago White Sox,Detroit Tigers,0,0,0,1
661957,2022-08-14,2022,St. Louis Cardinals,Milwaukee Brewers,0,0,0,1
661789,2022-08-14,2022,Texas Rangers,Seattle Mariners,0,0,0,1
662881,2022-08-14,2022,Colorado Rockies,Arizona Diamondbacks,0,1,1,0
662035,2022-08-14,2022,San Francisco Giants,Pittsburgh Pirates,0,0,0,1
663371,2022-08-14,2022,Los Angeles Angels,Minnesota Twins,0,2,2,0
663175,2022-08-14,2022,Boston Red Sox,New York Yankees,1,0,1,0
662977,2022-08-15,2022,Cleveland Guardians,Detroit Tigers,0,1,1,0
662948,2022-08-15,2022,Cleveland Guardians,Detroit Tigers,0,0,0,1
663020,2022-08-15,2022,Cincinnati Reds,Philadelphia Phillies,0,0,0,1
661358,2022-08-15,2022,Miami Marlins,San Diego Padres,0,0,0,1
662471,2022-08-15,2022,Washington Nationals,Chicago Cubs,0,2,2,0
661283,2022-08-15,2022,New York Yankees,Tampa Bay Rays,0,0,0,1
661707,2022-08-15,2022,Toronto Blue Jays,Baltimore Orioles,0,1,1,0
661497,2022-08-15,2022,Atlanta Braves,New York Mets,0,0,0,1
661676,2022-08-15,2022,Minnesota Twins,Kansas City Royals,0,2,2,0
661834,2022-08-15,2022,Texas Rangers,Oakland Athletics,0,0,0,1
661449,2022-08-15,2022,Chicago White Sox,Houston Astros,0,2,2,0
661199,2022-08-15,2022,Milwaukee Brewers,Los Angeles Dodgers,0,1,1,0
663370,2022-08-15,2022,Los Angeles Angels,Seattle Mariners,1,1,2,0
662034,2022-08-15,2022,San Francisco Giants,Arizona Diamondbacks,0,0,0,1
663019,2022-08-16,2022,Cincinnati Reds,Philadelphia Phillies,0,0,0,1
661357,2022-08-16,2022,Miami Marlins,San Diego Padres,0,0,0,1
662550,2022-08-16,2022,Washington Nationals,Chicago Cubs,0,0,0,1
662302,2022-08-16,2022,Pittsburgh Pirates,Boston Red Sox,0,4,4,0
661250,2022-08-16,2022,New York Yankees,Tampa Bay Rays,0,3,3,0
661706,2022-08-16,2022,Toronto Blue Jays,Baltimore Orioles,2,0,2,0
662943,2022-08-16,2022,Cleveland Guardians,Detroit Tigers,1,3,4,0
661495,2022-08-16,2022,Atlanta Braves,New York Mets,0,0,0,1
661682,2022-08-16,2022,Minnesota Twins,Kansas City Royals,0,0,0,1
661955,2022-08-16,2022,St. Louis Cardinals,Colorado Rockies,0,0,0,1
661833,2022-08-16,2022,Texas Rangers,Oakland Athletics,0,1,1,0
661448,2022-08-16,2022,Chicago White Sox,Houston Astros,0,0,0,1
661191,2022-08-16,2022,Milwaukee Brewers,Los Angeles Dodgers,2,0,2,0
663369,2022-08-16,2022,Los Angeles Angels,Seattle Mariners,1,0,1,0
662004,2022-08-16,2022,San Francisco Giants,Arizona Diamondbacks,0,0,0,1
663017,2022-08-17,2022,Cincinnati Reds,Philadelphia Phillies,0,0,0,1
662470,2022-08-17,2022,Washington Nationals,Chicago Cubs,0,0,0,1
661654,2022-08-17,2022,Minnesota Twins,Kansas City Royals,2,0,2,0
661705,2022-08-17,2022,Toronto Blue Jays,Baltimore Orioles,0,0,0,1
663408,2022-08-17,2022,Los Angeles Angels,Seattle Mariners,0,0,0,1
661356,2022-08-17,2022,Miami Marlins,San Diego Padres,1,5,6,0
662301,2022-08-17,2022,Pittsburgh Pirates,Boston Red Sox,2,0,2,0
661266,2022-08-17,2022,New York Yankees,Tampa Bay Rays,0,0,0,1
662951,2022-08-17,2022,Cleveland Guardians,Detroit Tigers,0,0,0,1
661494,2022-08-17,2022,Atlanta Braves,New York Mets,0,2,2,0
661938,2022-08-17,2022,St. Louis Cardinals,Colorado Rockies,2,0,2,0
661788,2022-08-17,2022,Texas Rangers,Oakland Athletics,1,1,2,0
661447,2022-08-17,2022,Chicago White Sox,Houston Astros,0,1,1,0
661171,2022-08-17,2022,Milwaukee Brewers,Los Angeles Dodgers,0,0,0,1
662003,2022-08-17,2022,San Francisco Giants,Arizona Diamondbacks,0,0,0,1
661937,2022-08-18,2022,St. Louis Cardinals,Colorado Rockies,3,0,3,0
661787,2022-08-18,2022,Texas Rangers,Oakland Athletics,0,0,0,1
661446,2022-08-18,2022,Chicago White Sox,Houston Astros,0,0,0,1
661179,2022-08-18,2022,Milwaukee Brewers,Los Angeles Dodgers,1,0,1,0
661109,2022-08-18,2022,Baltimore Orioles,Chicago Cubs,0,0,0,1
662002,2022-08-18,2022,San Francisco Giants,Arizona Diamondbacks,0,0,0,1
662413,2022-08-18,2022,Pittsburgh Pirates,Boston Red Sox,2,0,2,0
661265,2022-08-18,2022,New York Yankees,Toronto Blue Jays,0,0,0,1
661863,2022-08-18,2022,Tampa Bay Rays,Kansas City Royals,1,0,1,0
661493,2022-08-18,2022,Atlanta Braves,New York Mets,0,0,0,1
662182,2022-08-18,2022,San Diego Padres,Washington Nationals,0,0,0,1
663228,2022-08-19,2022,Chicago Cubs,Milwaukee Brewers,3,2,5,0
661044,2022-08-19,2022,Baltimore Orioles,Boston Red Sox,0,0,0,1
662396,2022-08-19,2022,Pittsburgh Pirates,Cincinnati Reds,0,0,0,1
661607,2022-08-19,2022,Philadelphia Phillies,New York Mets,0,1,1,0
661319,2022-08-19,2022,New York Yankees,Toronto Blue Jays,0,0,0,1
662808,2022-08-19,2022,Detroit Tigers,Los Angeles Angels,0,0,0,1
661862,2022-08-19,2022,Tampa Bay Rays,Kansas City Royals,0,0,0,1
662936,2022-08-19,2022,Cleveland Guardians,Chicago White Sox,0,2,2,0
661492,2022-08-19,2022,Atlanta Braves,Houston Astros,0,0,0,1
661655,2022-08-19,2022,Minnesota Twins,Texas Rangers,2,0,2,0
662880,2022-08-19,2022,Colorado Rockies,San Francisco Giants,0,0,0,1
662181,2022-08-19,2022,San Diego Padres,Washington Nationals,0,0,0,1
662341,2022-08-19,2022,Oakland Athletics,Seattle Mariners,2,1,3,0
663292,2022-08-19,2022,Arizona Diamondbacks,St. Louis Cardinals,0,1,1,0
662574,2022-08-19,2022,Los Angeles Dodgers,Miami Marlins,0,0,0,1
661628,2022-08-20,2022,Philadelphia Phillies,New York Mets,0,0,0,1
661606,2022-08-20,2022,Philadelphia Phillies,New York Mets,1,1,2,0
661240,2022-08-20,2022,New York Yankees,Toronto Blue Jays,0,0,0,1
662917,2022-08-20,2022,Detroit Tigers,Los Angeles Angels,0,1,1,0
663116,2022-08-20,2022,Chicago Cubs,Milwaukee Brewers,0,1,1,0
661043,2022-08-20,2022,Baltimore Orioles,Boston Red Sox,0,0,0,1
661861,2022-08-20,2022,Tampa Bay Rays,Kansas City Royals,0,0,0,1
662953,2022-08-20,2022,Cleveland Guardians,Chicago White Sox,0,0,0,1
662395,2022-08-20,2022,Pittsburgh Pirates,Cincinnati Reds,0,0,0,1
661670,2022-08-20,2022,Minnesota Twins,Texas Rangers,0,1,1,0
662340,2022-08-20,2022,Oakland Athletics,Seattle Mariners,0,1,1,0
661610,2022-08-20,2022,Atlanta Braves,Houston Astros,0,0,0,1
662879,2022-08-20,2022,Colorado Rockies,San Francisco Giants,0,0,0,1
663291,2022-08-20,2022,Arizona Diamondbacks,St. Louis Cardinals,2,0,2,0
662180,2022-08-20,2022,San Diego Padres,Washington Nationals,0,0,0,1
662561,2022-08-20,2022,Los Angeles Dodgers,Miami Marlins,3,0,3,0
662300,2022-08-21,2022,Pittsburgh Pirates,Cincinnati Reds,2,1,3,0
661602,2022-08-21,2022,Philadelphia Phillies,New York Mets,4,0,4,0
661480,2022-08-21,2022,Atlanta Braves,Houston Astros,2,0,2,0
661239,2022-08-21,2022,New York Yankees,Toronto Blue Jays,1,0,1,0
662805,2022-08-21,2022,Detroit Tigers,Los Angeles Angels,1,0,1,0
661860,2022-08-21,2022,Tampa Bay Rays,Kansas City Royals,1,0,1,0
661652,2022-08-21,2022,Minnesota Twins,Texas Rangers,0,0,0,1
663115,2022-08-21,2022,Chicago Cubs,Milwaukee Brewers,1,0,1,0
662878,2022-08-21,2022,Colorado Rockies,San Francisco Giants,0,0,0,1
662315,2022-08-21,2022,Oakland Athletics,Seattle Mariners,1,0,1,0
662179,2022-08-21,2022,San Diego Padres,Washington Nationals,0,0,0,1
663301,2022-08-21,2022,Arizona Diamondbacks,St. Louis Cardinals,0,3,3,0
662600,2022-08-21,2022,Los Angeles Dodgers,Miami Marlins,1,0,1,0
661051,2022-08-21,2022,Baltimore Orioles,Boston Red Sox,2,0,2,0
662767,2022-08-22,2022,Kansas City Royals,Chicago White Sox,4,0,4,0
661601,2022-08-22,2022,Philadelphia Phillies,Cincinnati Reds,0,0,0,1
662394,2022-08-22,2022,Pittsburgh Pirates,Atlanta Braves,0,0,0,1
661238,2022-08-22,2022,New York Yankees,New York Mets,1,0,1,0
661859,2022-08-22,2022,Tampa Bay Rays,Los Angeles Angels,0,0,0,1
661658,2022-08-22,2022,Minnesota Twins,Texas Rangers,0,0,0,1
663114,2022-08-22,2022,Chicago Cubs,St. Louis Cardinals,0,0,0,1
662314,2022-08-22,2022,Oakland Athletics,Miami Marlins,0,0,0,1
662594,2022-08-22,2022,Los Angeles Dodgers,Milwaukee Brewers,0,0,0,1
663163,2022-08-23,2022,Chicago Cubs,St. Louis Cardinals,0,0,0,1
663113,2022-08-23,2022,Chicago Cubs,St. Louis Cardinals,0,0,0,1
661600,2022-08-23,2022,Philadelphia Phillies,Cincinnati Reds,0,0,0,1
662383,2022-08-23,2022,Pittsburgh Pirates,Atlanta Braves,0,0,0,1
663461,2022-08-23,2022,Baltimore Orioles,Chicago White Sox,3,2,5,0
661237,2022-08-23,2022,New York Yankees,New York Mets,0,0,0,1
662914,2022-08-23,2022,Detroit Tigers,San Francisco Giants,0,1,1,0
661858,2022-08-23,2022,Tampa Bay Rays,Los Angeles Angels,0,0,0,1
663174,2022-08-23,2022,Boston Red Sox,Toronto Blue Jays,0,0,0,1
662668,2022-08-23,2022,Kansas City Royals,Arizona Diamondbacks,0,0,0,1
662800,2022-08-23,2022,Houston Astros,Minnesota Twins,0,0,0,1
662876,2022-08-23,2022,Colorado Rockies,Texas Rangers,0,3,3,0
662213,2022-08-23,2022,San Diego Padres,Cleveland Guardians,0,0,0,1
662339,2022-08-23,2022,Oakland Athletics,Miami Marlins,0,0,0,1
662142,2022-08-23,2022,Seattle Mariners,Washington Nationals,0,0,0,1
662605,2022-08-23,2022,Los Angeles Dodgers,Milwaukee Brewers,1,0,1,0
662371,2022-08-24,2022,Pittsburgh Pirates,Atlanta Braves,0,0,0,1
662916,2022-08-24,2022,Detroit Tigers,San Francisco Giants,0,0,0,1
662877,2022-08-24,2022,Colorado Rockies,Texas Rangers,0,2,2,0
662338,2022-08-24,2022,Oakland Athletics,Miami Marlins,0,0,0,1
662212,2022-08-24,2022,San Diego Padres,Cleveland Guardians,0,1,1,0
662144,2022-08-24,2022,Seattle Mariners,Washington Nationals,0,1,1,0
661605,2022-08-24,2022,Philadelphia Phillies,Cincinnati Reds,0,0,0,1
663460,2022-08-24,2022,Baltimore Orioles,Chicago White Sox,0,2,2,0
661857,2022-08-24,2022,Tampa Bay Rays,Los Angeles Angels,0,0,0,1
663173,2022-08-24,2022,Boston Red Sox,Toronto Blue Jays,0,0,0,1
663216,2022-08-24,2022,Chicago Cubs,St. Louis Cardinals,0,0,0,1
662640,2022-08-24,2022,Kansas City Royals,Arizona Diamondbacks,0,0,0,1
662799,2022-08-24,2022,Houston Astros,Minnesota Twins,1,0,1,0
662604,2022-08-24,2022,Los Angeles Dodgers,Milwaukee Brewers,4,1,5,0
661856,2022-08-25,2022,Tampa Bay Rays,Los Angeles Angels,0,0,0,1
663240,2022-08-25,2022,Chicago Cubs,St. Louis Cardinals,0,3,3,0
662141,2022-08-25,2022,Seattle Mariners,Cleveland Guardians,3,1,4,0
661604,2022-08-25,2022,Philadelphia Phillies,Cincinnati Reds,0,0,0,1
663459,2022-08-25,2022,Baltimore Orioles,Chicago White Sox,2,1,3,0
662433,2022-08-25,2022,New York Mets,Colorado Rockies,0,0,0,1
663172,2022-08-25,2022,Boston Red Sox,Toronto Blue Jays,0,2,2,0
662711,2022-08-25,2022,Houston Astros,Minnesota Twins,4,1,5,0
662337,2022-08-25,2022,Oakland Athletics,New York Yankees,0,0,0,1
