game_id,date,year,home_team,home_abbr,away_team,away_abbr,home_score,away_score,home_win,winning_team,losing_team,home_pitcher,away_pitcher,venue
661692,2022-06-26,2022,Minnesota Twins,142,Colorado Rockies,115,6,3,1,Minnesota Twins,Colorado Rockies,Joe Ryan,Ryan Feltner,Target Field
661453,2022-06-26,2022,Chicago White Sox,145,Baltimore Orioles,110,4,3,1,Chicago White Sox,Baltimore Orioles,Dylan Cease,Jordan Lyles,Guaranteed Rate Field
661206,2022-06-26,2022,Milwaukee Brewers,158,Toronto Blue Jays,141,10,3,1,Milwaukee Brewers,Toronto Blue Jays,Chi Chi González,José Berríos,American Family Field
661969,2022-06-26,2022,St. Louis Cardinals,138,Chicago Cubs,112,5,6,0,Chicago Cubs,St. Louis Cardinals,Jack Flaherty,Alec Mills,Busch Stadium
661847,2022-06-26,2022,Texas Rangers,140,Washington Nationals,120,4,6,0,Washington Nationals,Texas Rangers,Glenn Otto Jr.,Jackson Tetreault,Globe Life Field
662061,2022-06-26,2022,San Francisco Giants,137,Cincinnati Reds,113,3,10,0,Cincinnati Reds,San Francisco Giants,Anthony DeSclafani,Tyler Mahle,Oracle Park
663387,2022-06-26,2022,Los Angeles Angels,108,Seattle Mariners,136,2,1,1,Los Angeles Angels,Seattle Mariners,Andrew Wantz,Marco Gonzales,Angel Stadium
663331,2022-06-26,2022,Arizona Diamondbacks,109,Detroit Tigers,116,11,7,1,Arizona Diamondbacks,Detroit Tigers,Dallas Keuchel,Beau Brieske,Chase Field
662254,2022-06-26,2022,San Diego Padres,135,Philadelphia Phillies,143,5,8,0,Philadelphia Phillies,San Diego Padres,Yu Darvish,Kyle Gibson,Petco Park
661512,2022-06-26,2022,Atlanta Braves,144,Los Angeles Dodgers,119,3,5,0,Los Angeles Dodgers,Atlanta Braves,Spencer Strider,Tony Gonsolin,Truist Park
662487,2022-06-27,2022,Washington Nationals,120,Pittsburgh Pirates,134,3,2,1,Washington Nationals,Pittsburgh Pirates,Erick Fedde,Miguel Yajure,Nationals Park
661275,2022-06-27,2022,New York Yankees,147,Oakland Athletics,133,9,5,1,New York Yankees,Oakland Athletics,Jordan Montgomery,Paul Blackburn,Yankee Stadium
661740,2022-06-27,2022,Toronto Blue Jays,141,Boston Red Sox,111,7,2,1,Toronto Blue Jays,Boston Red Sox,Kevin Gausman,Connor Seabold,Rogers Centre
663016,2022-06-27,2022,Cleveland Guardians,114,Minnesota Twins,142,1,11,0,Minnesota Twins,Cleveland Guardians,Triston McKenzie,Sonny Gray,Progressive Field
661968,2022-06-27,2022,St. Louis Cardinals,138,Miami Marlins,146,9,0,1,St. Louis Cardinals,Miami Marlins,Adam Wainwright,Pablo López,Busch Stadium
662681,2022-06-27,2022,Kansas City Royals,118,Texas Rangers,140,4,10,0,Texas Rangers,Kansas City Royals,Kris Bubic,Martín Pérez,Kauffman Stadium
662912,2022-06-27,2022,Colorado Rockies,115,Los Angeles Dodgers,119,4,0,1,Colorado Rockies,Los Angeles Dodgers,Chad Kuhl,Tyler Anderson,Coors Field
663440,2022-06-27,2022,Los Angeles Angels,108,Chicago White Sox,145,4,3,1,Los Angeles Angels,Chicago White Sox,Noah Syndergaard,Lucas Giolito,Angel Stadium
662168,2022-06-27,2022,Seattle Mariners,136,Baltimore Orioles,110,2,9,0,Baltimore Orioles,Seattle Mariners,George Kirby,Tyler Wells,T-Mobile Park
663045,2022-06-28,2022,Cleveland Guardians,114,Minnesota Twins,142,3,2,1,Cleveland Guardians,Minnesota Twins,Zach Plesac,Devin Smeltzer,Progressive Field
663033,2022-06-28,2022,Cleveland Guardians,114,Minnesota Twins,142,0,6,0,Minnesota Twins,Cleveland Guardians,Konnor Pilkington,Josh Winder,Progressive Field
662484,2022-06-28,2022,Washington Nationals,120,Pittsburgh Pirates,134,3,1,1,Washington Nationals,Pittsburgh Pirates,Patrick Corbin,Jose Quintana,Nationals Park
661580,2022-06-28,2022,Philadelphia Phillies,143,Atlanta Braves,144,3,5,0,Atlanta Braves,Philadelphia Phillies,Zack Wheeler,Charlie Morton,Citizens Bank Park
661272,2022-06-28,2022,New York Yankees,147,Oakland Athletics,133,2,1,1,New York Yankees,Oakland Athletics,JP Sears,Frankie Montas,Yankee Stadium
661728,2022-06-28,2022,Toronto Blue Jays,141,Boston Red Sox,111,6,5,1,Toronto Blue Jays,Boston Red Sox,Ross Stripling,Michael Wacha,Rogers Centre
662521,2022-06-28,2022,New York Mets,121,Houston Astros,117,1,9,0,Houston Astros,New York Mets,Carlos Carrasco,Framber Valdez,Citi Field
661885,2022-06-28,2022,Tampa Bay Rays,139,Milwaukee Brewers,158,3,5,0,Milwaukee Brewers,Tampa Bay Rays,Shane Baz,Brandon Woodruff,Tropicana Field
661967,2022-06-28,2022,St. Louis Cardinals,138,Miami Marlins,146,5,3,1,St. Louis Cardinals,Miami Marlins,Dakota Hudson,Braxton Garrett,Busch Stadium
663231,2022-06-28,2022,Chicago Cubs,112,Cincinnati Reds,113,3,5,0,Cincinnati Reds,Chicago Cubs,Keegan Thompson,Luis Castillo,Wrigley Field
662615,2022-06-28,2022,Kansas City Royals,118,Texas Rangers,140,3,8,0,Texas Rangers,Kansas City Royals,Jonathan Heasley,Jon Gray,Kauffman Stadium
662911,2022-06-28,2022,Colorado Rockies,115,Los Angeles Dodgers,119,7,4,1,Colorado Rockies,Los Angeles Dodgers,Kyle Freeland,Clayton Kershaw,Coors Field
663392,2022-06-28,2022,Los Angeles Angels,108,Chicago White Sox,145,4,11,0,Chicago White Sox,Los Angeles Angels,Chase Silseth,Johnny Cueto,Angel Stadium
663344,2022-06-28,2022,Arizona Diamondbacks,109,San Diego Padres,135,7,6,1,Arizona Diamondbacks,San Diego Padres,Zac Gallen,Sean Manaea,Chase Field
662060,2022-06-28,2022,San Francisco Giants,137,Detroit Tigers,116,4,3,1,San Francisco Giants,Detroit Tigers,Carlos Rodón,Tarik Skubal,Oracle Park
662186,2022-06-28,2022,Seattle Mariners,136,Baltimore Orioles,110,2,0,1,Seattle Mariners,Baltimore Orioles,Robbie Ray,Dean Kremer,T-Mobile Park
661879,2022-06-29,2022,Tampa Bay Rays,139,Milwaukee Brewers,158,3,5,0,Milwaukee Brewers,Tampa Bay Rays,Jalen Beeks,Eric Lauer,Tropicana Field
662493,2022-06-29,2022,Washington Nationals,120,Pittsburgh Pirates,134,7,8,0,Pittsburgh Pirates,Washington Nationals,Paolo Espino,Mitch Keller,Nationals Park
661263,2022-06-29,2022,New York Yankees,147,Oakland Athletics,133,5,3,1,New York Yankees,Oakland Athletics,Jameson Taillon,Cole Irvin,Yankee Stadium
662440,2022-06-29,2022,New York Mets,121,Houston Astros,117,0,2,0,Houston Astros,New York Mets,Taijuan Walker,Justin Verlander,Citi Field
662675,2022-06-29,2022,Kansas City Royals,118,Texas Rangers,140,2,1,1,Kansas City Royals,Texas Rangers,Zack Greinke,Dane Dunning,Kauffman Stadium
663325,2022-06-29,2022,Arizona Diamondbacks,109,San Diego Padres,135,0,4,0,San Diego Padres,Arizona Diamondbacks,Madison Bumgarner,Mike Clevinger,Chase Field
662080,2022-06-29,2022,San Francisco Giants,137,Detroit Tigers,116,2,3,0,Detroit Tigers,San Francisco Giants,Alex Wood,Rony García,Oracle Park
662151,2022-06-29,2022,Seattle Mariners,136,Baltimore Orioles,110,9,3,1,Seattle Mariners,Baltimore Orioles,Chris Flexen,Austin Voth,T-Mobile Park
661584,2022-06-29,2022,Philadelphia Phillies,143,Atlanta Braves,144,1,4,0,Atlanta Braves,Philadelphia Phillies,Ranger Suárez,Kyle Wright,Citizens Bank Park
661727,2022-06-29,2022,Toronto Blue Jays,141,Boston Red Sox,111,5,6,0,Boston Red Sox,Toronto Blue Jays,Alek Manoah,Nick Pivetta,Rogers Centre
663030,2022-06-29,2022,Cleveland Guardians,114,Minnesota Twins,142,7,6,1,Cleveland Guardians,Minnesota Twins,Cal Quantrill,Dylan Bundy,Progressive Field
661134,2022-06-29,2022,St. Louis Cardinals,138,Miami Marlins,146,3,4,0,Miami Marlins,St. Louis Cardinals,Andre Pallante,Sandy Alcantara,Busch Stadium
663215,2022-06-29,2022,Chicago Cubs,112,Cincinnati Reds,113,8,3,1,Chicago Cubs,Cincinnati Reds,Justin Steele,Hunter Greene,Wrigley Field
662894,2022-06-29,2022,Colorado Rockies,115,Los Angeles Dodgers,119,4,8,0,Los Angeles Dodgers,Colorado Rockies,Germán Márquez,Julio Urías,Coors Field
663396,2022-06-29,2022,Los Angeles Angels,108,Chicago White Sox,145,4,1,1,Los Angeles Angels,Chicago White Sox,Shohei Ohtani,Michael Kopech,Angel Stadium
662983,2022-06-30,2022,Cleveland Guardians,114,Minnesota Twins,142,5,3,1,Cleveland Guardians,Minnesota Twins,Shane Bieber,Chris Archer,Progressive Field
661579,2022-06-30,2022,Philadelphia Phillies,143,Atlanta Braves,144,14,4,1,Philadelphia Phillies,Atlanta Braves,Aaron Nola,Ian Anderson,Citizens Bank Park
662788,2022-06-30,2022,Houston Astros,117,New York Yankees,147,2,1,1,Houston Astros,New York Yankees,Luis Garcia,Luis Severino,Minute Maid Park
661105,2022-06-30,2022,Pittsburgh Pirates,134,Milwaukee Brewers,158,8,7,1,Pittsburgh Pirates,Milwaukee Brewers,JT Brubaker,Adrian Houser,PNC Park
661726,2022-06-30,2022,Toronto Blue Jays,141,Tampa Bay Rays,139,4,1,1,Toronto Blue Jays,Tampa Bay Rays,Yusei Kikuchi,Matt Wisler,Rogers Centre
663199,2022-06-30,2022,Chicago Cubs,112,Cincinnati Reds,113,15,7,1,Chicago Cubs,Cincinnati Reds,Kyle Hendricks,Graham Ashcraft,Wrigley Field
662733,2022-06-30,2022,Los Angeles Dodgers,119,San Diego Padres,135,3,1,1,Los Angeles Dodgers,San Diego Padres,Mitch White,Joe Musgrove,Dodger Stadium
662150,2022-06-30,2022,Seattle Mariners,136,Oakland Athletics,133,8,6,1,Seattle Mariners,Oakland Athletics,Logan Gilbert,Adrián Martinez,T-Mobile Park
663185,2022-07-01,2022,Chicago Cubs,112,Boston Red Sox,111,6,5,1,Chicago Cubs,Boston Red Sox,Adrian Sampson,Rich Hill,Wrigley Field
661725,2022-07-01,2022,Toronto Blue Jays,141,Tampa Bay Rays,139,9,2,1,Toronto Blue Jays,Tampa Bay Rays,José Berríos,Corey Kluber,Rogers Centre
661582,2022-07-01,2022,Philadelphia Phillies,143,St. Louis Cardinals,138,5,3,1,Philadelphia Phillies,St. Louis Cardinals,Bailey Falter,Miles Mikolas,Citizens Bank Park
662492,2022-07-01,2022,Washington Nationals,120,Miami Marlins,146,3,6,0,Miami Marlins,Washington Nationals,Josiah Gray,Trevor Rogers,Nationals Park
663038,2022-07-01,2022,Cincinnati Reds,113,Atlanta Braves,144,1,9,0,Atlanta Braves,Cincinnati Reds,Mike Minor,Max Fried,Great American Ball Park
661104,2022-07-01,2022,Pittsburgh Pirates,134,Milwaukee Brewers,158,2,19,0,Milwaukee Brewers,Pittsburgh Pirates,Roansy Contreras,Corbin Burnes,PNC Park
662834,2022-07-01,2022,Detroit Tigers,116,Kansas City Royals,118,1,3,0,Kansas City Royals,Detroit Tigers,Michael Pineda,Brad Keller,Comerica Park
662439,2022-07-01,2022,New York Mets,121,Texas Rangers,140,4,3,1,New York Mets,Texas Rangers,David Peterson,Glenn Otto Jr.,Citi Field
662997,2022-07-01,2022,Colorado Rockies,115,Arizona Diamondbacks,109,3,9,0,Arizona Diamondbacks,Colorado Rockies,Antonio Senzatela,Merrill Kelly,Coors Field
662748,2022-07-01,2022,Houston Astros,117,Los Angeles Angels,108,8,1,1,Houston Astros,Los Angeles Angels,Cristian Javier,Michael Lorenzen,Minute Maid Park
661691,2022-07-01,2022,Minnesota Twins,142,Baltimore Orioles,110,3,2,1,Minnesota Twins,Baltimore Orioles,Joe Ryan,Spenser Watkins,Target Field
662609,2022-07-01,2022,Los Angeles Dodgers,119,San Diego Padres,135,5,1,1,Los Angeles Dodgers,San Diego Padres,Tony Gonsolin,Blake Snell,Dodger Stadium
662149,2022-07-01,2022,Seattle Mariners,136,Oakland Athletics,133,1,3,0,Oakland Athletics,Seattle Mariners,Marco Gonzales,James Kaprielian,T-Mobile Park
662079,2022-07-01,2022,San Francisco Giants,137,Chicago White Sox,145,0,1,0,Chicago White Sox,San Francisco Giants,Alex Cobb,Lance Lynn,Oracle Park
661724,2022-07-02,2022,Toronto Blue Jays,141,Tampa Bay Rays,139,2,6,0,Tampa Bay Rays,Toronto Blue Jays,Kevin Gausman,Shane McClanahan,Rogers Centre
661836,2022-07-02,2022,Toronto Blue Jays,141,Tampa Bay Rays,139,5,11,0,Tampa Bay Rays,Toronto Blue Jays,Thomas Hatch,Drew Rasmussen,Rogers Centre
662964,2022-07-02,2022,Cleveland Guardians,114,New York Yankees,147,4,13,0,New York Yankees,Cleveland Guardians,Kirk McCarty,Gerrit Cole,Progressive Field
662954,2022-07-02,2022,Cleveland Guardians,114,New York Yankees,147,1,6,0,New York Yankees,Cleveland Guardians,Aaron Civale,Nestor Cortes,Progressive Field
661683,2022-07-02,2022,Minnesota Twins,142,Baltimore Orioles,110,4,3,1,Minnesota Twins,Baltimore Orioles,Sonny Gray,Jordan Lyles,Target Field
661581,2022-07-02,2022,Philadelphia Phillies,143,St. Louis Cardinals,138,6,7,0,St. Louis Cardinals,Philadelphia Phillies,Kyle Gibson,Matthew Liberatore,Citizens Bank Park
662101,2022-07-02,2022,San Francisco Giants,137,Chicago White Sox,145,3,5,0,Chicago White Sox,San Francisco Giants,Logan Webb,Dylan Cease,Oracle Park
662482,2022-07-02,2022,Washington Nationals,120,Miami Marlins,146,3,5,0,Miami Marlins,Washington Nationals,Jackson Tetreault,Daniel Castano,Nationals Park
661103,2022-07-02,2022,Pittsburgh Pirates,134,Milwaukee Brewers,158,7,4,1,Pittsburgh Pirates,Milwaukee Brewers,Bryse Wilson,Aaron Ashby,PNC Park
662890,2022-07-02,2022,Houston Astros,117,Los Angeles Angels,108,9,1,1,Houston Astros,Los Angeles Angels,José Urquidy,Patrick Sandoval,Minute Maid Park
662904,2022-07-02,2022,Detroit Tigers,116,Kansas City Royals,118,4,3,1,Detroit Tigers,Kansas City Royals,Beau Brieske,Kris Bubic,Comerica Park
662163,2022-07-02,2022,Seattle Mariners,136,Oakland Athletics,133,2,1,1,Seattle Mariners,Oakland Athletics,George Kirby,Paul Blackburn,T-Mobile Park
662456,2022-07-02,2022,New York Mets,121,Texas Rangers,140,3,7,0,Texas Rangers,New York Mets,Trevor Williams,Martín Pérez,Citi Field
663037,2022-07-02,2022,Cincinnati Reds,113,Atlanta Braves,144,1,4,0,Atlanta Braves,Cincinnati Reds,Tyler Mahle,Spencer Strider,Great American Ball Park
663198,2022-07-02,2022,Chicago Cubs,112,Boston Red Sox,111,3,1,1,Chicago Cubs,Boston Red Sox,Alec Mills,Josh Winckowski,Wrigley Field
662718,2022-07-02,2022,Los Angeles Dodgers,119,San Diego Padres,135,7,2,1,Los Angeles Dodgers,San Diego Padres,Tyler Anderson,Yu Darvish,Dodger Stadium
662910,2022-07-02,2022,Colorado Rockies,115,Arizona Diamondbacks,109,11,7,1,Colorado Rockies,Arizona Diamondbacks,Austin Gomber,Dallas Keuchel,Coors Field
662794,2022-07-03,2022,Detroit Tigers,116,Kansas City Royals,118,4,7,0,Kansas City Royals,Detroit Tigers,Tarik Skubal,Brady Singer,Comerica Park
662486,2022-07-03,2022,Washington Nationals,120,Miami Marlins,146,4,7,0,Miami Marlins,Washington Nationals,Erick Fedde,Pablo López,Nationals Park
661102,2022-07-03,2022,Pittsburgh Pirates,134,Milwaukee Brewers,158,0,2,0,Milwaukee Brewers,Pittsburgh Pirates,Zach Thompson,Brandon Woodruff,PNC Park
661723,2022-07-03,2022,Toronto Blue Jays,141,Tampa Bay Rays,139,3,7,0,Tampa Bay Rays,Toronto Blue Jays,Ross Stripling,Shane Baz,Rogers Centre
662509,2022-07-03,2022,New York Mets,121,Texas Rangers,140,4,1,1,New York Mets,Texas Rangers,Carlos Carrasco,Jon Gray,Citi Field
663052,2022-07-03,2022,Cincinnati Reds,113,Atlanta Braves,144,4,3,1,Cincinnati Reds,Atlanta Braves,Luis Castillo,Charlie Morton,Great American Ball Park
662957,2022-07-03,2022,Cleveland Guardians,114,New York Yankees,147,2,0,1,Cleveland Guardians,New York Yankees,Triston McKenzie,Jordan Montgomery,Progressive Field
662889,2022-07-03,2022,Houston Astros,117,Los Angeles Angels,108,4,2,1,Houston Astros,Los Angeles Angels,Framber Valdez,José Suarez,Minute Maid Park
661689,2022-07-03,2022,Minnesota Twins,142,Baltimore Orioles,110,1,3,0,Baltimore Orioles,Minnesota Twins,Devin Smeltzer,Tyler Wells,Target Field
663186,2022-07-03,2022,Chicago Cubs,112,Boston Red Sox,111,2,4,0,Boston Red Sox,Chicago Cubs,Keegan Thompson,Connor Seabold,Wrigley Field
662913,2022-07-03,2022,Colorado Rockies,115,Arizona Diamondbacks,109,6,5,1,Colorado Rockies,Arizona Diamondbacks,Chad Kuhl,Zac Gallen,Coors Field
662099,2022-07-03,2022,San Francisco Giants,137,Chicago White Sox,145,4,13,0,Chicago White Sox,San Francisco Giants,John Brebbia,Lucas Giolito,Oracle Park
662684,2022-07-03,2022,Los Angeles Dodgers,119,San Diego Padres,135,2,4,0,San Diego Padres,Los Angeles Dodgers,Clayton Kershaw,MacKenzie Gore,Dodger Stadium
662162,2022-07-03,2022,Seattle Mariners,136,Oakland Athletics,133,2,1,1,Seattle Mariners,Oakland Athletics,Robbie Ray,Frankie Montas,T-Mobile Park
661630,2022-07-03,2022,Philadelphia Phillies,143,St. Louis Cardinals,138,4,0,1,Philadelphia Phillies,St. Louis Cardinals,Zack Wheeler,Adam Wainwright,Citizens Bank Park
662541,2022-07-04,2022,Washington Nationals,120,Miami Marlins,146,2,3,0,Miami Marlins,Washington Nationals,Patrick Corbin,Braxton Garrett,Nationals Park
661073,2022-07-04,2022,Baltimore Orioles,110,Texas Rangers,140,7,6,1,Baltimore Orioles,Texas Rangers,Dean Kremer,Dane Dunning,Oriole Park at Camden Yards
662906,2022-07-04,2022,Detroit Tigers,116,Cleveland Guardians,114,4,1,1,Detroit Tigers,Cleveland Guardians,Garrett Hill,Zach Plesac,Comerica Park
662841,2022-07-04,2022,Detroit Tigers,116,Cleveland Guardians,114,5,3,1,Detroit Tigers,Cleveland Guardians,Alex Faedo,Konnor Pilkington,Comerica Park
663251,2022-07-04,2022,Boston Red Sox,111,Tampa Bay Rays,139,4,0,1,Boston Red Sox,Tampa Bay Rays,Austin Davis,Jalen Beeks,Fenway Park
662874,2022-07-04,2022,Houston Astros,117,Kansas City Royals,118,7,6,1,Houston Astros,Kansas City Royals,Jake Odorizzi,Jonathan Heasley,Minute Maid Park
661181,2022-07-04,2022,Milwaukee Brewers,158,Chicago Cubs,112,5,2,1,Milwaukee Brewers,Chicago Cubs,Eric Lauer,Justin Steele,American Family Field
663343,2022-07-04,2022,Arizona Diamondbacks,109,San Francisco Giants,137,8,3,1,Arizona Diamondbacks,San Francisco Giants,Madison Bumgarner,Carlos Rodón,Chase Field
663036,2022-07-04,2022,Cincinnati Reds,113,New York Mets,121,4,7,0,New York Mets,Cincinnati Reds,Hunter Greene,Taijuan Walker,Great American Ball Park
662270,2022-07-04,2022,San Diego Padres,135,Seattle Mariners,136,2,8,0,Seattle Mariners,San Diego Padres,Sean Manaea,Chris Flexen,Petco Park
661511,2022-07-04,2022,Atlanta Braves,144,St. Louis Cardinals,138,6,3,1,Atlanta Braves,St. Louis Cardinals,Kyle Wright,Dakota Hudson,Truist Park
661452,2022-07-04,2022,Chicago White Sox,145,Minnesota Twins,142,3,6,0,Minnesota Twins,Chicago White Sox,Johnny Cueto,Dylan Bundy,Guaranteed Rate Field
662355,2022-07-04,2022,Oakland Athletics,133,Toronto Blue Jays,141,5,1,1,Oakland Athletics,Toronto Blue Jays,Cole Irvin,Alek Manoah,Oakland Coliseum
662732,2022-07-04,2022,Los Angeles Dodgers,119,Colorado Rockies,115,5,3,1,Los Angeles Dodgers,Colorado Rockies,Julio Urías,Kyle Freeland,Dodger Stadium
662226,2022-07-05,2022,San Diego Padres,135,Seattle Mariners,136,2,6,0,Seattle Mariners,San Diego Padres,Mike Clevinger,Logan Gilbert,Petco Park
663035,2022-07-05,2022,Cincinnati Reds,113,New York Mets,121,1,0,1,Cincinnati Reds,New York Mets,Nick Lodolo,Max Scherzer,Great American Ball Park
661379,2022-07-05,2022,Miami Marlins,146,Los Angeles Angels,108,2,1,1,Miami Marlins,Los Angeles Angels,Sandy Alcantara,Noah Syndergaard,loanDepot park
661244,2022-07-05,2022,Baltimore Orioles,110,Texas Rangers,140,10,9,1,Baltimore Orioles,Texas Rangers,Austin Voth,Spencer Howard,Oriole Park at Camden Yards
661578,2022-07-05,2022,Philadelphia Phillies,143,Washington Nationals,120,11,0,1,Philadelphia Phillies,Washington Nationals,Cristopher Sánchez,Paolo Espino,Citizens Bank Park
662329,2022-07-05,2022,Pittsburgh Pirates,134,New York Yankees,147,5,2,1,Pittsburgh Pirates,New York Yankees,Jose Quintana,Jameson Taillon,PNC Park
662905,2022-07-05,2022,Detroit Tigers,116,Cleveland Guardians,114,11,4,1,Detroit Tigers,Cleveland Guardians,Drew Hutchison,Cal Quantrill,Comerica Park
663245,2022-07-05,2022,Boston Red Sox,111,Tampa Bay Rays,139,4,8,0,Tampa Bay Rays,Boston Red Sox,Nick Pivetta,Jeffrey Springs,Fenway Park
661510,2022-07-05,2022,Atlanta Braves,144,St. Louis Cardinals,138,7,1,1,Atlanta Braves,St. Louis Cardinals,Ian Anderson,Andre Pallante,Truist Park
662847,2022-07-05,2022,Houston Astros,117,Kansas City Royals,118,9,7,1,Houston Astros,Kansas City Royals,Luis Garcia,Zack Greinke,Minute Maid Park
661426,2022-07-05,2022,Chicago White Sox,145,Minnesota Twins,142,2,8,0,Minnesota Twins,Chicago White Sox,Michael Kopech,Josh Winder,Guaranteed Rate Field
661187,2022-07-05,2022,Milwaukee Brewers,158,Chicago Cubs,112,3,8,0,Chicago Cubs,Milwaukee Brewers,Jason Alexander,Kyle Hendricks,American Family Field
663320,2022-07-05,2022,Arizona Diamondbacks,109,San Francisco Giants,137,6,2,1,Arizona Diamondbacks,San Francisco Giants,Tyler Gilbert,Alex Wood,Chase Field
662354,2022-07-05,2022,Oakland Athletics,133,Toronto Blue Jays,141,5,3,1,Oakland Athletics,Toronto Blue Jays,Adrián Martinez,Yusei Kikuchi,Oakland Coliseum
662731,2022-07-05,2022,Los Angeles Dodgers,119,Colorado Rockies,115,5,2,1,Los Angeles Dodgers,Colorado Rockies,Ryan Pepiot,Germán Márquez,Dodger Stadium
662814,2022-07-06,2022,Detroit Tigers,116,Cleveland Guardians,114,8,2,1,Detroit Tigers,Cleveland Guardians,Michael Pineda,Shane Bieber,Comerica Park
661413,2022-07-06,2022,Chicago White Sox,145,Minnesota Twins,142,9,8,1,Chicago White Sox,Minnesota Twins,Lance Lynn,Joe Ryan,Guaranteed Rate Field
661225,2022-07-06,2022,Milwaukee Brewers,158,Chicago Cubs,112,1,2,0,Chicago Cubs,Milwaukee Brewers,Corbin Burnes,Adrian Sampson,American Family Field
662353,2022-07-06,2022,Oakland Athletics,133,Toronto Blue Jays,141,1,2,0,Toronto Blue Jays,Oakland Athletics,James Kaprielian,José Berríos,Oakland Coliseum
663051,2022-07-06,2022,Cincinnati Reds,113,New York Mets,121,3,8,0,New York Mets,Cincinnati Reds,Graham Ashcraft,David Peterson,Great American Ball Park
661378,2022-07-06,2022,Miami Marlins,146,Los Angeles Angels,108,2,5,0,Los Angeles Angels,Miami Marlins,Trevor Rogers,Shohei Ohtani,loanDepot park
661245,2022-07-06,2022,Baltimore Orioles,110,Texas Rangers,140,2,1,1,Baltimore Orioles,Texas Rangers,Spenser Watkins,Glenn Otto Jr.,Oriole Park at Camden Yards
661564,2022-07-06,2022,Philadelphia Phillies,143,Washington Nationals,120,2,3,0,Washington Nationals,Philadelphia Phillies,Aaron Nola,Josiah Gray,Citizens Bank Park
662328,2022-07-06,2022,Pittsburgh Pirates,134,New York Yankees,147,0,16,0,New York Yankees,Pittsburgh Pirates,Mitch Keller,Luis Severino,PNC Park
663244,2022-07-06,2022,Boston Red Sox,111,Tampa Bay Rays,139,1,7,0,Tampa Bay Rays,Boston Red Sox,Brayan Bello,Corey Kluber,Fenway Park
661509,2022-07-06,2022,Atlanta Braves,144,St. Louis Cardinals,138,3,0,1,Atlanta Braves,St. Louis Cardinals,Max Fried,Miles Mikolas,Truist Park
662747,2022-07-06,2022,Houston Astros,117,Kansas City Royals,118,4,7,0,Kansas City Royals,Houston Astros,Cristian Javier,Brad Keller,Minute Maid Park
663318,2022-07-06,2022,Arizona Diamondbacks,109,San Francisco Giants,137,5,7,0,San Francisco Giants,Arizona Diamondbacks,Merrill Kelly,Alex Cobb,Chase Field
662630,2022-07-06,2022,Los Angeles Dodgers,119,Colorado Rockies,115,2,1,1,Los Angeles Dodgers,Colorado Rockies,Mitch White,José Ureña,Dodger Stadium
662746,2022-07-07,2022,Houston Astros,117,Kansas City Royals,118,5,2,1,Houston Astros,Kansas City Royals,Justin Verlander,Kris Bubic,Minute Maid Park
663071,2022-07-07,2022,Cincinnati Reds,113,Pittsburgh Pirates,134,2,4,0,Pittsburgh Pirates,Cincinnati Reds,Mike Minor,Roansy Contreras,Great American Ball Park
663140,2022-07-07,2022,Cincinnati Reds,113,Pittsburgh Pirates,134,5,1,1,Cincinnati Reds,Pittsburgh Pirates,Jeff Hoffman,Bryse Wilson,Great American Ball Park
661566,2022-07-07,2022,Philadelphia Phillies,143,Washington Nationals,120,5,3,1,Philadelphia Phillies,Washington Nationals,Bailey Falter,Joan Adon,Citizens Bank Park
661091,2022-07-07,2022,Baltimore Orioles,110,Los Angeles Angels,108,4,1,1,Baltimore Orioles,Los Angeles Angels,Jordan Lyles,Chase Silseth,Oriole Park at Camden Yards
662508,2022-07-07,2022,New York Mets,121,Miami Marlins,146,10,0,1,New York Mets,Miami Marlins,Trevor Williams,Daniel Castano,Citi Field
663233,2022-07-07,2022,Boston Red Sox,111,New York Yankees,147,5,6,0,New York Yankees,Boston Red Sox,Josh Winckowski,Gerrit Cole,Fenway Park
661521,2022-07-07,2022,Atlanta Braves,144,St. Louis Cardinals,138,2,3,0,St. Louis Cardinals,Atlanta Braves,Spencer Strider,Matthew Liberatore,Truist Park
661425,2022-07-07,2022,Chicago White Sox,145,Detroit Tigers,116,1,2,0,Detroit Tigers,Chicago White Sox,Dylan Cease,Beau Brieske,Guaranteed Rate Field
663317,2022-07-07,2022,Arizona Diamondbacks,109,Colorado Rockies,115,3,4,0,Colorado Rockies,Arizona Diamondbacks,Dallas Keuchel,Austin Gomber,Chase Field
662253,2022-07-07,2022,San Diego Padres,135,San Francisco Giants,137,2,1,1,San Diego Padres,San Francisco Giants,Joe Musgrove,Logan Webb,Petco Park
662730,2022-07-07,2022,Los Angeles Dodgers,119,Chicago Cubs,112,5,3,1,Los Angeles Dodgers,Chicago Cubs,Tony Gonsolin,Mark Leiter Jr.,Dodger Stadium
662156,2022-07-07,2022,Seattle Mariners,136,Toronto Blue Jays,141,8,3,1,Seattle Mariners,Toronto Blue Jays,Marco Gonzales,Anthony Banda,T-Mobile Park
663053,2022-07-08,2022,Cincinnati Reds,113,Tampa Bay Rays,139,2,1,1,Cincinnati Reds,Tampa Bay Rays,Luis Castillo,Shane McClanahan,Great American Ball Park
661108,2022-07-08,2022,Baltimore Orioles,110,Los Angeles Angels,108,5,4,1,Baltimore Orioles,Los Angeles Angels,Tyler Wells,Reid Detmers,Oriole Park at Camden Yards
